Loc,Loc Zn,Loc Name,Loc Purp Desc,Loc/QTI,Flow Ind,DC,OPC,TSQ,OAC,IT,Auth Overrun Ind,Nom Cap Exceed Ind,All Qty Avail,Qty Reason,date,cycle
13306,PANHANDLE,NEW MEXICO NAT. GAS CARSON TAP,MQ,DPQ,D,500.0,5000.0,7.0,4993.0,N,N,N,Y,,01-17-2024,Evening
57538,PANHANDLE,NEW MEXICO NATURAL GAS,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
6838,CENTRAL,NGPL EDDY COUNTY,MQ,DPQ,D,100000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Evening
500085,CENTRAL,NMG  WINGATE TBS,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Evening
500084,CENTRAL,NMG BELEN TBS,MQ,DPQ,D,14000.0,14000.0,6934.0,7066.0,N,N,N,Y,,01-17-2024,Evening
56422,SAN JUAN,NMG BLOOMFIELD,MQ,DPQ,D,150000.0,165000.0,126983.0,38017.0,Y,N,N,Y,,01-17-2024,Evening
9238,CENTRAL,NMG CHAVES,MQ,DPQ,D,20000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Evening
500097,CENTRAL,NMG CITY OF DEXTER DEL.,M2,RPQ,R,11000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Evening
500097,CENTRAL,NMG CITY OF DEXTER DEL.,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Evening
78421,SAN JUAN,NMG CITY OF FARMINGTON I/C,MQ,DPQ,D,50000.0,50000.0,0.0,50000.0,N,N,N,Y,,01-17-2024,Evening
9236,PANHANDLE,NMG CURRY COUNTY,MQ,DPQ,D,22000.0,13000.0,3096.0,9904.0,Y,N,N,Y,,01-17-2024,Evening
79091,PANHANDLE,NMG FARWELL,MQ,DPQ,D,30000.0,30000.0,978.0,29022.0,N,N,N,Y,,01-17-2024,Evening
79092,WEST TEXAS,NMG MONUMENT,MQ,DPQ,D,30000.0,30000.0,17955.0,12045.0,N,N,N,Y,,01-17-2024,Evening
79041,SAN JUAN,NMG NAPI I/C,MQ,DPQ,D,1500.0,1500.0,0.0,1500.0,N,N,N,Y,,01-17-2024,Evening
60921,CENTRAL,NMG RIO PUERCO BI-DIR,MQ,DPQ,D,300000.0,300000.0,40040.0,259960.0,N,N,N,Y,,01-17-2024,Evening
60921,CENTRAL,NMG RIO PUERCO BI-DIR,M2,RPQ,R,160000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Evening
58710,CENTRAL,NMG THOMPSON,MQ,DPQ,D,50000.0,50000.0,38156.0,11844.0,Y,N,N,Y,,01-17-2024,Evening
100746,WEST TEXAS,NMGC Potash,MQ,DPQ,D,5000.0,5000.0,450.0,4550.0,Y,N,N,Y,,01-17-2024,Evening
12510,PANHANDLE,NMNG/ WILLIE WICK FARMS TAP,MQ,DPQ,D,3000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
78041,PANHANDLE,NMNG/SHERMAN CO TAP #1,MQ,DPQ,D,5000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Evening
78042,PANHANDLE,NMNG/SHERMAN CO TAP #2,MQ,DPQ,D,2000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
78362,PANHANDLE,NMNG/SHERMAN CO TAP #3,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
78407,PANHANDLE,NMNG/SHERMAN CO TAP #4,MQ,DPQ,D,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
61334,WEST TEXAS,NNG/TW ESTES WARD,MQ,DPQ,D,50000.0,55000.0,54999.0,1.0,N,N,Y,Y,,01-17-2024,Evening
60667,PANHANDLE,NNG/TW GRAY ITE,MQ,DPQ,D,175000.0,200000.0,4297.0,195703.0,N,N,N,Y,,01-17-2024,Evening
60667,PANHANDLE,NNG/TW GRAY ITE,M2,RPQ,R,200000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Evening
78451,PANHANDLE,NTG HUTCHINSON,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
500383,W. THOREAU,NUCOR STEEL I/C,MQ,DPQ,D,5000.0,5000.0,1500.0,3500.0,N,N,N,Y,,01-17-2024,Evening
500533,SAN JUAN2,NWPL LA PLATA I/C,MQ,DPQ,D,40000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
500533,SAN JUAN2,NWPL LA PLATA I/C,M2,RPQ,R,300000.0,300000.0,0.0,300000.0,N,N,N,Y,,01-17-2024,Evening
8516,WEST TEXAS,OASIS BLOCK 16 - DEL,MQ,DPQ,D,150000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Evening
500128,PANHANDLE,OLSON TAP,MQ,DPQ,D,1000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
12353,PANHANDLE,ONEOK CARSON,MQ,DPQ,D,50000.0,60000.0,0.0,60000.0,N,N,N,Y,,01-17-2024,Evening
500168,WEST TEXAS,ONEOK WARD,MQ,DPQ,D,200000.0,200000.0,19700.0,180300.0,N,N,N,Y,,01-17-2024,Evening
500168,WEST TEXAS,ONEOK WARD,M2,RPQ,R,200000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Evening
8042,PANHANDLE,PEPL HANSFORD CACTUS,MQ,DPQ,D,80000.0,80000.0,52932.0,27068.0,N,N,N,Y,,01-17-2024,Evening
13267,PANHANDLE,PETE FISHBACHER,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
56698,W. THOREAU,PG&E TOPOCK,M2,RPQ,R,50000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Evening
56698,W. THOREAU,PG&E TOPOCK,MQ,DPQ,D,375000.0,380000.0,116534.0,263466.0,N,N,N,Y,,01-17-2024,Evening
13266,PANHANDLE,PHILLIP JENKINS,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
100747,WEST TEXAS,PHP TW Waha,MQ,DPQ,D,25000.0,25000.0,20000.0,5000.0,N,N,N,Y,,01-17-2024,Evening
13194,PANHANDLE,PLAINS GAS (SALE),MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
79065,CENTRAL,PNM LA LUZ,MQ,DPQ,D,25000.0,25000.0,2467.0,22533.0,N,N,N,Y,,01-17-2024,Evening
79088,PANHANDLE,POTTER VALLEY FARMS,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
78482,PHOENIX,PRESCOTT VALLEY NORTH DELIVERY,MQ,DPQ,D,15000.0,15000.0,0.0,15000.0,N,N,N,Y,,01-17-2024,Evening
78483,PHOENIX,PRESCOTT VALLEY SOUTH DELIVERY,MQ,DPQ,D,35000.0,35000.0,0.0,35000.0,N,N,N,Y,,01-17-2024,Evening
79043,PANHANDLE,PRINGLE TAP,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
78342,SAN JUAN2,QUESTAR BLOOMFIELD I/C,MQ,DPQ,D,120000.0,120000.0,600.0,119400.0,Y,N,N,Y,,01-17-2024,Evening
13325,PANHANDLE,R A BURRUS,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
78490,PHOENIX,RAINBOW VALLEY DELIVERY,MQ,DPQ,D,35000.0,35000.0,5084.0,29916.0,N,N,N,Y,,01-17-2024,Evening
28924,PANHANDLE,RANDALL DEL AMARILLO TW,MQ,DPQ,D,1500.0,2800.0,0.0,2800.0,N,N,N,Y,,01-17-2024,Evening
13249,PANHANDLE,RAYMOND BIGGS,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
500538,SAN JUAN2,RED CEDAR ARKANSAS LOOP,M2,RPQ,R,350000.0,350000.0,85289.0,264711.0,Y,N,N,Y,,01-17-2024,Evening
78121,SAN JUAN2,RED CEDAR LAPLATA REC,M2,RPQ,R,50000.0,50000.0,10000.0,40000.0,N,N,N,Y,,01-17-2024,Evening
78484,PHOENIX,RED HAWK PLANT,MQ,DPQ,D,500000.0,500000.0,26450.0,473550.0,N,N,N,Y,,01-17-2024,Evening
79051,WEST TEXAS,REGENCY KEYSTONE FUEL TAP,MQ,DPQ,D,2000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
13320,PANHANDLE,ROCKWELL ACRES,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
78398,W. THOREAU,ROPER #2 TAP,MQ,DPQ,D,20.0,500.0,0.0,500.0,N,N,N,Y,,01-17-2024,Evening
500528,W. THOREAU,ROPER FARM TAP,MQ,DPQ,D,500.0,100.0,0.0,100.0,N,N,N,Y,,01-17-2024,Evening
13198,W. THOREAU,S.W. GAS-WILLOW VALLEY SALES,MQ,DPQ,D,1000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
78493,PHOENIX,SANTAN LATERAL I/C,MQ,DPQ,D,203500.0,203500.0,0.0,203500.0,N,N,N,Y,,01-17-2024,Evening
78496,PHOENIX,SANTAN PLANT,MQ,DPQ,D,144084.0,203000.0,49044.0,153956.0,N,N,N,Y,,01-17-2024,Evening
100719,WEST TEXAS,SENDERO CRAWFORD,M2,RPQ,R,110000.0,110000.0,18000.0,92000.0,Y,N,N,Y,,01-17-2024,Evening
500086,W. THOREAU,SNOWBOWL TAP,MQ,DPQ,D,100.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
10487,W. THOREAU,SOCAL NEEDLES,M2,RPQ,R,100000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Evening
10487,W. THOREAU,SOCAL NEEDLES,MQ,DPQ,D,850000.0,850000.0,382963.0,467037.0,Y,N,N,Y,,01-17-2024,Evening
56697,W. THOREAU,SOCAL TOPOCK,MQ,DPQ,D,300000.0,300000.0,0.0,300000.0,N,N,N,Y,,01-17-2024,Evening
13208,PANHANDLE,SOUTH POMERTON HILL (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13197,PANHANDLE,SOUTH SHAFFER #4 (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
10594,PANHANDLE,SOUTHERN STAR-CANADIAN RIVER,MQ,DPQ,D,150000.0,150000.0,25001.0,124999.0,Y,N,N,Y,,01-17-2024,Evening
10594,PANHANDLE,SOUTHERN STAR-CANADIAN RIVER,M2,RPQ,R,150000.0,175000.0,21754.0,153246.0,Y,N,N,Y,,01-17-2024,Evening
78403,PANHANDLE,SOUTHWEST CHEESE I/C,MQ,DPQ,D,5000.0,5000.0,2500.0,2500.0,N,N,N,Y,,01-17-2024,Evening
13253,PANHANDLE,SPUR RANCH FARM TAP,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
78509,PANHANDLE,SPURLOCK #1,MQ,DPQ,D,3500.0,5000.0,14.0,4986.0,N,N,N,Y,,01-17-2024,Evening
79040,PHOENIX,SRP MESQUITE,MQ,DPQ,D,125000.0,125000.0,0.0,125000.0,N,N,N,Y,,01-17-2024,Evening
54005,WEST TEXAS,STATE 20 #1,M2,RPQ,R,9500.0,9500.0,0.0,9500.0,N,N,N,Y,,01-17-2024,Evening
78392,PANHANDLE,STOVALL # 4 FTP,MQ,DPQ,D,3000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
500390,PANHANDLE,SUM WTG DELIVERY PT. T,MQ,DPQ,D,7000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
500648,WEST TEXAS,SUM WTG NEW MEX DEL FTPS,MQ,DPQ,D,6000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
13201,PANHANDLE,SUMMERFIELD (FARM TAP),MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
78481,PHOENIX,SUN VALLEY SOUTH DELIVERY,MQ,DPQ,D,35000.0,35000.0,880.0,34120.0,N,N,N,Y,,01-17-2024,Evening
78492,PHOENIX,SUNDANCE PLANT,MQ,DPQ,D,210000.0,210000.0,5000.0,205000.0,N,N,N,Y,,01-17-2024,Evening
100774,PHOENIX,SWG Agua Fria,MQ,DPQ,D,18000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Evening
79061,PHOENIX,SWG JOMAX,MQ,DPQ,D,25900.0,24900.0,1662.0,23238.0,N,N,N,Y,,01-17-2024,Evening
100787,CENTRAL,Shadow Fuel,MQ,DPQ,D,800.0,5000.0,789.0,4211.0,Y,N,N,Y,,01-17-2024,Evening
500293,CENTRAL,TARGA AID STATE #1,M2,RPQ,R,35000.0,52000.0,0.0,52000.0,N,N,N,Y,,01-17-2024,Evening
100739,WEST TEXAS,TARGA DK BOYD FUEL,MQ,DPQ,D,3800.0,4000.0,2625.0,1375.0,Y,N,N,Y,,01-17-2024,Evening
78308,CENTRAL,TARGA DODD,M2,RPQ,R,20000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Evening
79073,WEST TEXAS,TARGA ENERGY OUTRIGGER,M2,RPQ,R,60000.0,60000.0,0.0,60000.0,N,N,N,Y,,01-17-2024,Evening
79074,WEST TEXAS,TARGA FUEL,MQ,DPQ,D,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
78395,CENTRAL,TARGA HARD STICK,M2,RPQ,R,0.0,40000.0,0.0,40000.0,N,N,N,Y,,01-17-2024,Evening
500655,CENTRAL,TARGA LEC CROSSOVER,M2,RPQ,R,35000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Evening
55152,WEST TEXAS,TARGA LIVINGSTON RIDGE CDP,M2,RPQ,R,12000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
500303,CENTRAL,TARGA RIO PECOS,M2,RPQ,R,55000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Evening
79028,WEST TEXAS,TARGA ROJO BANCO,M2,RPQ,R,475000.0,475000.0,345594.0,129406.0,Y,N,N,Y,,01-17-2024,Evening
500657,WEST TEXAS,TARGA SHUGART LATERAL TAP #2 OF 4,M2,RPQ,R,15000.0,15000.0,0.0,15000.0,N,N,N,Y,,01-17-2024,Evening
500232,CENTRAL,TARGA STATE 27,M2,RPQ,R,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
500228,PANHANDLE,TGC BRILLHART,M2,RPQ,R,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
13239,PANHANDLE,THAD M OSBORNE FARM TAP,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
500529,W. THOREAU,THORNTON FARM TAP,MQ,DPQ,D,1000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
100726,PANHANDLE,TKO HANSFORD,MQ,DPQ,D,2500.0,2500.0,0.0,2500.0,N,N,N,Y,,01-17-2024,Evening
79026,PANHANDLE,TKO WILLIAMS,MQ,DPQ,D,1600.0,1600.0,16.0,1584.0,N,N,N,Y,,01-17-2024,Evening
100718,WEST TEXAS,TRANS PECOS I/C,MQ,DPQ,D,500000.0,500000.0,43045.0,456955.0,N,N,N,Y,,01-17-2024,Evening
79031,PANHANDLE,TURKEY TRACK,MQ,DPQ,D,500.0,500.0,0.0,500.0,N,N,N,Y,,01-17-2024,Evening
13335,PANHANDLE,TW (CABOT) RANDALL CO COUNTRY CLUB,MQ,DPQ,D,5000.0,5000.0,28.0,4972.0,N,N,N,Y,,01-17-2024,Evening
100771,WEST TEXAS,TW Grey Wolf,M2,RPQ,R,200000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Evening
100772,WEST TEXAS,TW Grey Wolf Fuel,MQ,DPQ,D,11000.0,11000.0,0.0,11000.0,N,N,N,Y,,01-17-2024,Evening
56774,SAN JUAN,TW STANDING ROCK I/C,MQ,DPQ,D,3000.0,3000.0,396.0,2604.0,N,N,N,Y,,01-17-2024,Evening
500523,PANHANDLE,TW/ANG P3 OH SHOP FUEL,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
8143,PANHANDLE,TW/SEVEN M GAS SHERMAN COUNTY ITE,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Evening
78003,W. THOREAU,TW/SGTC MOJAVE DEL.,MQ,DPQ,D,252000.0,252000.0,50598.0,201402.0,N,N,N,Y,,01-17-2024,Evening
13300,WEST TEXAS,TW/WALTON FUEL DELIVERY,MQ,DPQ,D,1000.0,3000.0,10.0,2990.0,Y,N,N,Y,,01-17-2024,Evening
500612,PANHANDLE,TW/WTG/HANSFORD CO I/C,MQ,DPQ,D,6000.0,6000.0,0.0,6000.0,N,N,N,Y,,01-17-2024,Evening
500632,SAN JUAN,TWPL/TRANSCOLORADO BLANCO,MQ,DPQ,D,450000.0,100000.0,9203.0,90797.0,Y,N,N,Y,,01-17-2024,Evening
500632,SAN JUAN,TWPL/TRANSCOLORADO BLANCO,M2,RPQ,R,450000.0,450000.0,44079.0,405921.0,Y,N,N,Y,,01-17-2024,Evening
100727,WEST TEXAS,Targa Roadrunner,M2,RPQ,R,160000.0,160000.0,49900.0,110100.0,Y,N,N,Y,,01-17-2024,Evening
100730,WEST TEXAS,Targa Wildcat,M2,RPQ,R,200000.0,200000.0,85505.0,114495.0,Y,N,N,Y,,01-17-2024,Evening
100731,WEST TEXAS,Targa Wildcat Fuel,MQ,DPQ,D,8000.0,8000.0,0.0,8000.0,N,N,N,Y,,01-17-2024,Evening
78464,W. THOREAU,UNS MOHAVE,MQ,DPQ,D,115000.0,115000.0,0.0,115000.0,N,N,N,Y,,01-17-2024,Evening
78501,CENTRAL,VALENCIA,MQ,DPQ,D,25000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Evening
56423,SAN JUAN,VALVERDE PLANT,M2,RPQ,R,245000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Evening
13326,PANHANDLE,W A GREEN,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
10518,PANHANDLE,WEST TEXAS GAS PARMER,MQ,DPQ,D,12000.0,12000.0,0.0,12000.0,N,N,N,Y,,01-17-2024,Evening
13475,WEST TEXAS,WEST TEXAS WATER SYSTEMS SALES,MQ,DPQ,D,2500.0,2500.0,2467.0,33.0,Y,N,N,Y,,01-17-2024,Evening
9260,PANHANDLE,WEST TX GAS/TW  (ENERGAS) RANDALL CANYON,MQ,DPQ,D,3000.0,3000.0,1.0,2999.0,N,N,N,Y,,01-17-2024,Evening
16540,WEST TEXAS,WEST TX GAS/TW  WINKLER WEST TEXAS,MQ,DPQ,D,5000.0,11000.0,2269.0,8731.0,Y,N,N,Y,,01-17-2024,Evening
9259,PANHANDLE,WEST TX GAS/TW (ENERGAS) GRAY PAMPA,MQ,DPQ,D,3000.0,3000.0,8.0,2992.0,N,N,N,Y,,01-17-2024,Evening
500535,SAN JUAN2,WFS IGNACIO PLANT I/C,M2,RPQ,R,300000.0,300000.0,30055.0,269945.0,Y,N,N,Y,,01-17-2024,Evening
500516,SAN JUAN,WFS/KUTZ PLANT I/C,M2,RPQ,R,200000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Evening
13275,PANHANDLE,WILLIAM FROST,MQ,DPQ,D,2000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
13317,PANHANDLE,WILLIAM THOMPSON,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
56419,SAN JUAN,WILLIAMS FIELD MILAGRO PLANT,M2,RPQ,R,450000.0,500000.0,194130.0,305870.0,Y,N,N,Y,,01-17-2024,Evening
78387,W. THOREAU,WRIGHT FTP,MQ,DPQ,D,30.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Evening
79062,PANHANDLE,WTG ADCOCK,MQ,DPQ,D,200.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Evening
10792,PANHANDLE,WTG L K FARMS,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
10760,PANHANDLE,WTG LEROY JOHNSON,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
10794,PANHANDLE,WTG LEWIS DAVIS,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Evening
10782,PANHANDLE,WTG R. F. GORDON,MQ,DPQ,D,,2000.0,0.0,2000.0,N,N,N,N,Design Capacity unavailable,01-17-2024,Evening
78393,W. THOREAU,WYATT TAP,MQ,DPQ,D,10.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Evening
100735,WEST TEXAS,3 BEAR FUEL,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
100734,WEST TEXAS,3 BEAR LEA,M2,RPQ,R,55000.0,60000.0,40901.0,19099.0,Y,N,N,Y,,01-17-2024,Intraday 1
60826,PANHANDLE,A J RAMMING,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
60152,CENTRAL,ABO FUEL DEL,MQ,DPQ,D,5000.0,5000.0,1100.0,3900.0,Y,N,N,Y,,01-17-2024,Intraday 1
60151,CENTRAL,ABO REC PT.,M2,RPQ,R,40000.0,40000.0,0.0,40000.0,N,N,N,Y,,01-17-2024,Intraday 1
28786,PANHANDLE,ADOBE OWENS CORNING,MQ,DPQ,D,13000.0,13000.0,3000.0,10000.0,N,N,N,Y,,01-17-2024,Intraday 1
500305,CENTRAL,AGAVE ATOKA #3 STA,M2,RPQ,R,52000.0,54000.0,0.0,54000.0,N,N,N,Y,,01-17-2024,Intraday 1
500307,CENTRAL,AGAVE LONG ARROYO MQ,M2,RPQ,R,70000.0,70000.0,2000.0,68000.0,Y,N,N,Y,,01-17-2024,Intraday 1
13468,PANHANDLE,ALLSUPS CONV.STORE,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
56993,PANHANDLE,AMARILLO DEL.-SHERMAN,MQ,DPQ,D,7000.0,7000.0,0.0,7000.0,N,N,N,Y,,01-17-2024,Intraday 1
57261,PANHANDLE,AMARILLO DELIVERY-ROBERTS,MQ,DPQ,D,2000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
500520,PANHANDLE,ANG CARSON CO. TAP,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
100766,PANHANDLE,ANG Caviness,MQ,DPQ,D,6000.0,6000.0,0.0,6000.0,N,N,N,Y,,01-17-2024,Intraday 1
500171,PANHANDLE,ANG-O NEAL & SHADID II,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
500170,PANHANDLE,ANG-SCOTT/BANDY II,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
57274,PANHANDLE,ANR/TW RED DEER,MQ,DPQ,D,30000.0,30000.0,700.0,29300.0,N,N,N,Y,,01-17-2024,Intraday 1
57274,PANHANDLE,ANR/TW RED DEER,M2,RPQ,R,200000.0,220000.0,389.0,219611.0,N,N,N,Y,,01-17-2024,Intraday 1
79049,PANHANDLE,ATMOS AIRPORT I/C,MQ,DPQ,D,250.0,250.0,1.0,249.0,N,N,N,Y,,01-17-2024,Intraday 1
79052,PANHANDLE,ATMOS CANYON WEST I/C,MQ,DPQ,D,3000.0,3000.0,1400.0,1600.0,N,N,N,Y,,01-17-2024,Intraday 1
79058,PANHANDLE,ATMOS PAMPA NORTH,MQ,DPQ,D,15600.0,15600.0,4500.0,11100.0,N,N,N,Y,,01-17-2024,Intraday 1
57245,WEST TEXAS,ATMOS PIPELINE  WARD,MQ,DPQ,D,85000.0,85000.0,0.0,85000.0,N,N,N,Y,,01-17-2024,Intraday 1
57245,WEST TEXAS,ATMOS PIPELINE  WARD,M2,RPQ,R,85000.0,85000.0,39817.0,45183.0,Y,N,N,Y,,01-17-2024,Intraday 1
500154,WEST TEXAS,ATMOS PIPELINE PECOS,MQ,DPQ,D,95000.0,95000.0,10000.0,85000.0,N,N,N,Y,,01-17-2024,Intraday 1
78474,PANHANDLE,ATMOS RANDALL COUNTY,MQ,DPQ,D,120000.0,120000.0,22094.0,97906.0,N,N,N,Y,,01-17-2024,Intraday 1
9168,CENTRAL,ATOKA PECOS DIAMOND PL 8 INCH,M2,RPQ,R,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 1
100732,PHOENIX,Arlington Valley Plant,MQ,DPQ,D,250000.0,250000.0,8300.0,241700.0,N,N,N,Y,,01-17-2024,Intraday 1
59362,PANHANDLE,BAILS/JOHNSON,MQ,DPQ,D,1000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13258,PANHANDLE,BAR G FEEDYARD,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
15420,PANHANDLE,BENZER FARMS LTD,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13202,PANHANDLE,BOGGESS-BANDY (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
500536,SAN JUAN2,BP FLORIDA PLANT I/C,M2,RPQ,R,360000.0,360000.0,85927.0,274073.0,Y,N,N,Y,,01-17-2024,Intraday 1
79050,PANHANDLE,BP FLOWERS LISTON I/C,MQ,DPQ,D,2000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 1
13278,PANHANDLE,C. A. CALDWELL,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
78113,W. THOREAU,CALPINE SO. POINT POWER DEL,MQ,DPQ,D,90000.0,100000.0,20000.0,80000.0,N,N,N,Y,,01-17-2024,Intraday 1
10746,PANHANDLE,CARL LOOTEN,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13195,PANHANDLE,CARTHEL-FRYE #2 (FARM TAP),MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
500230,PANHANDLE,CATOR-BUNDY DELIVERY,MQ,DPQ,D,500.0,500.0,0.0,500.0,N,N,N,Y,,01-17-2024,Intraday 1
500631,SAN JUAN2,CEP - LA PLATA,M2,RPQ,R,10000.0,21000.0,0.0,21000.0,N,N,N,Y,,01-17-2024,Intraday 1
